Seite,Klicks,Impressionen,CTR,Position
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/FremdsprachenZuwanderung.html,17,283,6.01%,16.71
https://statistik.zh.ch/benchmark_praktika,17,273,6.23%,5.04
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-stockwerkeigentum_45_dominiert_45_den_45_staedtischen_45_markt.rss.contentPar.newsteaser_0.rss.html,17,184,9.24%,12.76
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/immomarkt/hae_weitereDaten/_jcr_content/contentPar/downloadlist/downloaditems/hand_nderungen_nach_.spooler.download.1528961664033.xlsx/Handänderungen 
nach Gebäudekategorie.xlsx",17,94,18.09%,6.07
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/immomarkt/hae_weitereDaten/_jcr_content/contentPar/downloadlist/downloaditems/hand_nderungen_nach_.spooler.download.1502366277730.xlsx/Handänderungen 
nach Gebäudekategorie.xlsx",17,78,21.79%,5.67
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/verkehr/_jcr_content/contentPar/downloadlist/downloaditems/893_1426864540473.spooler.download.1426174788937.xls/K111Moto_bis2013.xls,16,525,3.05%,7.72
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/arbeit_wirtschaft/schwerpunkte/_jcr_content/contentPar/downloadlist/downloaditems/unternehmensmobilit_.spooler.download.1510301755127.pdf/Wirtschaftsmonitoring_juni_2016_web_12_14.pdf,16,371,4.31%,12.37
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2015_05_branchen.pdf,16,329,4.86%,11.81
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_15_mikrozensus.pdf.spooler.download.1326986125874.pdf/si_2003_15_mikrozensus.pdf,16,304,5.26%,12.37
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/laufende_befragungen/ressourcenplaner.html,16,269,5.95%,5.78
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2014_05_analyse_ecopop_nov_2014.pdf.spooler.download.1417776580249.pdf/si_2014_05_analyse_ecopop_nov_2014.pdf,16,211,7.58%,18.63
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2016_04_abstimmungen_uebersicht_2010_2016.pdf,16,192,8.33%,12.69
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/Raeumliche_Daten/quartieranalyse.html,16,97,16.49%,3.08
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/tatovsky.html,16,85,18.82%,3.87
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2004_16_wetter.pdf.spooler.download.1326986186643.pdf/si_2004_16_wetter.pdf,15,801,1.87%,10.35
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/metadaten/strukturerhebung.html,15,581,2.58%,9.42
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_08_konfessionslose.pdf.spooler.download.1326986079375.pdf/si_2003_08_konfessionslose.pdf,15,543,2.76%,23.53
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_01_auslaendische_erwerbstaetige.pdf.spooler.download.1326985993931.pdf/si_2003_01_auslaendische_erwerbstaetige.pdf,15,473,3.17%,12.9
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2018_02_wertschoepfung.pdf.spooler.download.1525771630192.pdf/si_2018_02_wertschoepfung.pdf,15,452,3.32%,14.7
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/behindertenheime_personal/_jcr_content/contentPar/downloadlist/downloaditems/institutionen_f_r_me_0.spooler.download.1298557720584.pdf/b_e_P_Institutionen_fuer_Menschen_mit_Beeintraechtigungen_2007.pdf,15,448,3.35%,42.8
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/bucher.html,15,412,3.64%,13.29
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_07_bevoelkerungsprognosen.pdf.spooler.download.1326986410772.pdf/si_2009_07_bevoelkerungsprognosen.pdf,15,398,3.77%,17.39
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2016_02_wahlentscheidung_nr_wahlen_2015.pdf,15,383,3.92%,9.46
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bevoelkerung/_jcr_content/contentPar/downloadlist_4/downloaditems/bev_lkerung_nach_gem.spooler.download.1518005588741.xlsx/BEV2017_GemeindenZH_Total_Zeitreihe1960ff.xlsx,15,378,3.97%,9.36
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2004_13_stimmabgabe.pdf.spooler.download.1326986184857.pdf/si_2004_13_stimmabgabe.pdf,15,267,5.62%,7.91
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2002_20_wohnungsleerstand.pdf.spooler.download.1392889591092.pdf/si_2002_20_wohnungsleerstand.pdf,15,228,6.58%,7.52
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/metadaten/gemeindesteuerstatistik.html,15,225,6.67%,5.6
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/Produkte/personalbefragungen.html,15,153,9.8%,9.52
"https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/B_E/b_e_AufnahmeVO_Vernehmlassungsentwurf 
mit Erläuterungen_20180214.pdf",15,146,10.27%,6.9
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bevprognosen/_jcr_content/contentPar/downloadlist/downloaditems/einfacher_datensatz_.spooler.download.1497856754070.xlsx/BPZH2017.xlsx,15,136,11.03%,5.96
https://statistik.zh.ch/winterthur,15,56,26.79%,18.11
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Statistiken/kantons-und-gemeindedaten/Gemeindeadressen/gemeindeadressen_2014.xls,14,2742,0.51%,9.51
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2005_05_segregation.pdf.spooler.download.1326986228792.pdf/si_2005_05_segregation.pdf,14,819,1.71%,10.12
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2011_02_lohnstudie.pdf,14,555,2.52%,11.82
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/zuweg_2019/_jcr_content/contentPar/downloadlist/downloaditems/gemeindebericht_wett.spooler.download.1441718905813.pdf/b_e_Zu-Wegzugsbefragung 
Wettingen 2013.pdf",14,472,2.97%,30.36
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_06_volkszaehlung2000_region_waechst.pdf.spooler.download.1326986055295.pdf/si_2003_06_volkszaehlung2000_region_waechst.pdf,14,469,2.99%,10.28
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_10_teilzeitarbeit.pdf.spooler.download.1326986092455.pdf/si_2003_10_teilzeitarbeit.pdf,14,384,3.65%,15.72
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/arbeit_wirtschaft/veroeffentlichungen/_jcr_content/contentPar/downloadlist/downloaditems/829_1510298326394.spooler.download.1510302213418.pdf/ZUP 
54_2008_wirtschaftlicher strukturwandel.pdf",14,287,4.88%,19.79
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2006_12_soziale_sicherheit.pdf.spooler.download.1326986304527.pdf/si_2006_12_soziale_sicherheit.pdf,14,264,5.3%,11.36
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/branchenprofil_2015.html,14,234,5.98%,11.83
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_02_verkehrspolitische_einstellungen.pdf.spooler.download.1326986396220.pdf/si_2009_02_verkehrspolitische_einstellungen.pdf,14,172,8.14%,11.77
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2002_16_abfall.pdf.spooler.download.1392889401968.pdf/si_2002_16_abfall.pdf,14,169,8.28%,8.87
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/bp2018.html,14,145,9.66%,5.26
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/zhiz18_handlungsraeume.html,14,120,11.67%,7.27
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/arbeit_wirtschaft/schwerpunkte.html,14,115,12.17%,7.38
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/utiger.html,14,72,19.44%,7.06
https://statistik.zh.ch/diesel,13,619,2.1%,10.78
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2004_07_lehrstellenmangel.pdf.spooler.download.1326986174939.pdf/si_2004_07_lehrstellenmangel.pdf,13,532,2.44%,34.55
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2013_05_migrationshintergrund.pdf.spooler.download.1392816971718.pdf/si_2013_05_migrationshintergrund.pdf,13,352,3.69%,10.49
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2005_18_pendler_verkehrsmittel.pdf.spooler.download.1326986277372.pdf/si_2005_18_pendler_verkehrsmittel.pdf,13,342,3.8%,16.69
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/startschuss-fuer-fach--und-koordinationsstelle-ogd.html,13,327,3.98%,17.59
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/immobilien_raum/schwerpunkte.html,13,218,5.96%,5.83
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2006_01_einkommen_vermoegen.pdf.spooler.download.1510303979341.pdf/si_2006_01_einkommen_vermoegen.pdf,13,208,6.25%,21.98
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bevoelkerungsprognosen/_jcr_content/contentPar/downloadlist/downloaditems/text.spooler.download.1498562949226.pdf/Bevoelkerungsprognosen 
ZH 2017 FAQ.pdf",13,204,6.37%,8.37
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/gesundheit.html,13,146,8.9%,7.91
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/ferrer.html,13,100,13%,19.42
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/hae_quart2017_04.html,13,92,14.13%,6.64
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/veranstaltungen/workshop-datenvisualisierung.html,12,1822,0.66%,46.17
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_04_betriebszaehlung.pdf.spooler.download.1326986018617.pdf/si_2003_04_betriebszaehlung.pdf,12,305,3.93%,15.39
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2008_05_abstimmung_2008_06_01.pdf.spooler.download.1326986363751.pdf/si_2008_05_abstimmung_2008_06_01.pdf,12,226,5.31%,8.59
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2016_01_analyse_DSI_februar_2016.pdf,12,195,6.15%,12.2
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/sms.html,12,184,6.52%,24.05
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2016/motorisierung.html,12,135,8.89%,7.9
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-185_treibstoffverbrauch.html,12,96,12.5%,4.97
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2012_06_analyse_abstimmung_juni_2012.pdf.spooler.download.1392817743218.pdf/si_2012_06_analyse_abstimmung_juni_2012.pdf,12,85,14.12%,10.39
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/konfession/_jcr_content/contentPar/downloadlist/downloaditems/17_1332920708162.spooler.download.1340089887735.xls/Bev2011_Konf_KirchgemeindenZH_KE.xls,12,73,16.44%,7.49
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_oeffentliche_finanzen/kantonsfinanzen.html,12,57,21.05%,5.42
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/laufende_befragungen/Abschluss.html,11,564,1.95%,14.21
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2013/statent_2011.html,11,554,1.99%,13.08
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-zuercher_45_bevoelkerung_45_waechst_45_etwas_45_langsamer.html,11,415,2.65%,7.39
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2006_03_arbeitsmarkt.pdf.spooler.download.1510303914401.pdf/si_2006_03_arbeitsmarkt.pdf,11,386,2.85%,21.26
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2005_13_kaufen_oder_mieten.pdf.spooler.download.1326986251782.pdf/si_2005_13_kaufen_oder_mieten.pdf,11,326,3.37%,13.34
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2010/tagesbevoelkerung.html,11,319,3.45%,7.08
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2015/zuweg_2016/_jcr_content/contentPar/downloadlist_0/downloaditems/pr_sentation_zu_und_.spooler.download.1441890526204.pdf/b_e_Präsentation 
Zu-Wegzugsbefragung 2016.pdf",11,286,3.85%,20.73
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/bodennutzung_zonennutzung.html,11,228,4.82%,4.23
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/lohnadministration/_jcr_content/contentPar/downloadlist/downloaditems/lohnadministration_2.spooler.download.1298557672435.pdf/b_e_Lohnadministration_2002.pdf,11,227,4.85%,30.89
https://statistik.zh.ch/internet/justiz_inneres/statistik/en/wahlen_abstimmungen/allgemeine_informationen/e_voting.html,11,202,5.45%,17
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bevprognosen/_jcr_content/contentPar/downloadlist/downloaditems/einfacher_datensatz_.spooler.download.1528301115618.xlsx/BPZH2018.xlsx,11,125,8.8%,4.85
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2008_01_bodenpreise.pdf.spooler.download.1510137549389.pdf/si_2008_01_bodenpreise.pdf,11,120,9.17%,12.48
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/immobilien_raum/veroeffentlichungen.html,11,119,9.24%,5.69
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/daquino.html,11,116,9.48%,14.61
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2013/areal_nachfass.html,11,94,11.7%,12.72
"https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/Visualisierung 
und Karten/Steuerertrag_KantonZH.kmz",11,67,16.42%,6.13
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/wurmitzer.html,11,54,20.37%,9.7
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/BM_Schwimmbaeder/_jcr_content/contentPar/downloadlist/downloaditems/169_1387369458460.spooler.download.1387369729835.pdf/Kundschaftszufriedenheit 
Sommerbäder_Benchmarking 2013_Musterbericht.pdf",10,1188,0.84%,12.65
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/metadaten/familienberatung.html,10,593,1.69%,40.63
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2015/sozialbericht2014/_jcr_content/contentPar/downloadlist/downloaditems/sozialbericht_des_ka.spooler.download.1447659219842.pdf/Sozialbericht2014.pdf,10,563,1.78%,10.3
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/nachhaltigkeitsindikatoren.html,10,459,2.18%,12.96
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/hofer.html,10,374,2.67%,11.13
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_15_gemeindeversammlungen.pdf.spooler.download.1326986425525.pdf/si_2009_15_gemeindeversammlungen.pdf,10,283,3.53%,9.67
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/zhiz/_jcr_content/contentPar/publication_1/publicationitems/titel_wird_aus_dam_e/download.spooler.download.1301562989582.pdf/zhiz2010.pdf,10,261,3.83%,12.02
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/behindertenheime_personal/_jcr_content/contentPar/downloadlist/downloaditems/institutionen_f_r_me.spooler.download.1298557689811.pdf/b_e_P_Institutionen_fuer_Menschen_mit_Beeintraechtigungen_Benchmarking_2009.pdf,10,253,3.95%,18.78
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/ausbildung_gesundheit/_jcr_content/contentPar/downloadlist_1/downloaditems/fage_benchmarking_20.spooler.download.1511275282758.pdf/b_e_FaGe_Befragung_2017_Benchmarkingbericht.pdf,10,231,4.33%,14.5
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2004_06_wohnungsmarkt.pdf.spooler.download.1326986171869.pdf/si_2004_06_wohnungsmarkt.pdf,10,220,4.55%,26.59
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2010_04_robuste_finanzlage.pdf.spooler.download.1326986446710.pdf/si_2010_04_robuste_finanzlage.pdf,10,199,5.03%,12.36
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/dienstleistungen/registerharmonisierung.html,10,183,5.46%,5.5
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/B_E/b_e_Buchhaltungsvorlage_BM2015.xls,10,181,5.52%,14.65
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2013_04_analyse_abstimmung_juni_2013.pdf.spooler.download.1392817002326.pdf/si_2013_04_analyse_abstimmung_juni_2013.pdf,10,157,6.37%,11.32
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-zuercher_45_bevoelkerung_45_erneut_45_kraeftig_45_gewachsen.html,10,154,6.49%,6.31
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/interaktives/vornamen.html,10,153,6.54%,14.9
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/gemeinden_kt_zuerich/_jcr_content/contentPar/downloadlist/downloaditems/161_1403790395227.spooler.download.1403856825701.pdf/b_e_Personalbefragung_Gemeinden_2014.pdf,10,95,10.53%,19.38
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/cahn.html,10,94,10.64%,8.38
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2016/Leerwohnungen_2015.html,9,524,1.72%,10.32
https://statistik.zh.ch/internet/justiz_inneres/statistik/en/dienstleistungen/esds.html,9,476,1.89%,62.2
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/Spezialpublikationen/bevoelkerungsszenarien_liechtenstein.pdf,9,376,2.39%,19.03
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_oeffentliche_finanzen.html,9,361,2.49%,9.6
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/knecht.html,9,223,4.04%,12.7
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2015/branchen.html,9,187,4.81%,6.89
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2010/sozialhilferisiken_und_armut.html,9,137,6.57%,8.61
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/konfession/_jcr_content/contentPar/downloadlist/downloaditems/bev_lkerung_nach_kon_3.spooler.download.1517911243090.xlsx/BEV2017_Konf_KirchgemeindenZH_KE.xlsx,9,90,10%,9.1
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/archiv/_jcr_content/contentPar/downloadlist_0/downloaditems/112_1311249512003.spooler.download.1311249442788.pdf/Veroeffentlichungen_2000_bis_2008.pdf,9,86,10.47%,19.26
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/soziales/_jcr_content/contentPar/downloadlist/downloaditems/sozialbericht_2015.spooler.download.1478613845335.pdf/Sozialbericht_2015.pdf,8,509,1.57%,11.17
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2006_04_wetter.pdf.spooler.download.1326986287806.pdf/si_2006_04_wetter.pdf,8,387,2.07%,13.32
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/interaktives/abfragetools.html,8,272,2.94%,6.29
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/arbeit_wirtschaft/schwerpunkte/_jcr_content/contentPar/downloadlist/downloaditems/standortanalyse_wirt.spooler.download.1510304948837.pdf/wirtschaftsregion 
winterthur_2009.pdf",8,263,3.04%,11.4
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2004_05_familie_haushalte.pdf.spooler.download.1326986171785.pdf/si_2004_05_familie_haushalte.pdf,8,256,3.12%,9.23
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2015_02_veloverkehr.pdf.spooler.download.1510137346465.pdf/si_2015_02_veloverkehr.pdf,8,202,3.96%,8.7
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2014/ds_agglo_dez_2014.html,8,196,4.08%,23.26
https://statistik.zh.ch/zuweg,8,164,4.88%,5.96
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/summermatter.html,8,155,5.16%,9.1
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_14_kantonsrat_wird_aelter.pdf.spooler.download.1326986123415.pdf/si_2003_14_kantonsrat_wird_aelter.pdf,8,93,8.6%,6.24
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/statent_2016.html,8,88,9.09%,9.88
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2011_01_waffeninitiative_polarisiert.pdf.spooler.download.1326986471441.pdf/si_2011_01_waffeninitiative_polarisiert.pdf,8,85,9.41%,20.07
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/metadaten/verwaltungsrechnung.html,8,64,12.5%,3.83
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/bierer.html,8,29,27.59%,4.07
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/metadaten/steuerkomponentenstatistik.html,8,16,50%,2.44
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/soziales/_jcr_content/contentPar/downloadlist/downloaditems/259_1321522177168.spooler.download.1300120113458.pdf/sozialbericht_2005.pdf,7,565,1.24%,11.58
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/konfession/_jcr_content/contentPar/downloadlist_0/downloaditems/477_1340896118177.spooler.download.1438867997474.xls/Volkszaehlungen_seit_1850.xls,7,439,1.59%,9.54
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2014/privathaushalte_2012.html,7,347,2.02%,9.2
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/bev_2016.html,7,280,2.5%,7.67
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/medienmitteilungen.html,7,270,2.59%,5.5
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2017_09_wanderungen.pdf.spooler.download.1513755458033.pdf/si_2017_09_wanderungen.pdf,7,240,2.92%,11.49
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_18_strukturatlas_methodik.pdf,7,233,3%,12.5
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2014_03_analyse_abstimmungen_mai_2014.pdf,7,223,3.14%,16.12
https://statistik.zh.ch/jahrbuch#subtitle-content-internet-justiz_inneres-statistik-de-daten-jahrbuch-jcr-content-contentPar-textimage,7,212,3.3%,8.58
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_11_entwicklung_steuerkraft.pdf.spooler.download.1326986416888.pdf/si_2009_11_entwicklung_steuerkraft.pdf,7,211,3.32%,11.35
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2015_05_branchen.pdf.spooler.download.1464764132530.pdf/si_2015_05_branchen.pdf,7,183,3.83%,13.78
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_16_gemeindebenchmarking_zuzug_wegzug.pdf.spooler.download.1510066182404.pdf/si_2009_16_gemeindebenchmarking_zuzug_wegzug.pdf,7,172,4.07%,12.99
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/gemeinden_kt_zuerich/_jcr_content/contentPar/downloadlist/downloaditems/anmeldeformular_pers.spooler.download.1473766941582.pdf/b_e_Anmeldung_Personalbefragung_2017.pdf,7,132,5.3%,9.94
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2013_09_investitionen.pdf,7,129,5.43%,10.95
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/projektuebersicht-Benchmarking.html,7,119,5.88%,5.5
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/ausbildung_gesundheit/_jcr_content/contentPar/downloadlist/downloaditems/fage_benchmarking_20.spooler.download.1479195089001.pdf/b_e_FaGe__Befragung_2016_Gesamtbericht.pdf,7,119,5.88%,8.24
https://statistik.zh.ch/quartalsdaten,7,86,8.14%,5.03
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-wie_45_veraendern_45_kinder_45_unser_45_konsumverhalten.html,7,74,9.46%,18.07
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/soziales/_jcr_content/contentPar/downloadlist/downloaditems/6_1354785054951.spooler.download.1354784901965.pdf/sozialbericht_2011.pdf,6,694,0.86%,9.87
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/soziales/_jcr_content/contentPar/downloadlist/downloaditems/412_1384419222399.spooler.download.1383738647357.pdf/sozialbericht_2012.pdf,6,466,1.29%,8.4
