Bezeichnung,Eindeutige Seitenansichten,Seitenansichten,Von Besuchern verbrachte Gesamtzeit (in Sekunden),In den Suchergebnissen angeklickt,nb_hits_with_time_generation,min_time_generation,max_time_generation,Eingänge,Aktionen nach Eingang hier,Von Besuchern verbrachte Gesamtzeit (in Sekunden) nach Eingang hier,Absprünge,Ausstiege,Eindeutige Besucher (Tagessumme),Eindeutige Einstiege (Tagessumme),Eindeutige Ausstiege (Tagessumme),Durchschnittszeit pro Seite,Absprungsrate,Ausstiegsrate,Durchschnittliche Generierungszeit,Metadaten: url,Metadaten: segment
/file:/H:/Documents/Buchhaltung und Personal Feralco Schweiz AG/Steuerfüsse.htm,1,1,0,,1,0.001,0.001,1,1,0,1,1,1,1,1,0,100%,100%,0.001,file:///H:/Documents/Buchhaltung und Personal Feralco Schweiz AG/Steuerfüsse.htm,pageUrl==file%3A%2F%2F%2FH%3A%2FDocuments%2FBuchhaltung+und+Personal+Feralco+Schweiz+AG%2FSteuerf%C3%BCsse.htm
/file:/H:/My Documents/Artan/BMA/EKZ 2035/Statistik Bevölkerung/Daten Bevölkerungsprognosen-1.htm,1,1,0,,0,,,1,1,0,1,1,1,1,1,0,100%,100%,0,file:///H:/My Documents/Artan/BMA/EKZ 2035/Statistik Bevölkerung/Daten Bevölkerungsprognosen-1.htm,pageUrl==file%3A%2F%2F%2FH%3A%2FMy+Documents%2FArtan%2FBMA%2FEKZ+2035%2FStatistik+Bev%C3%B6lkerung%2FDaten+Bev%C3%B6lkerungsprognosen-1.htm
"/file:/I:/UST/jafre/Kroki, Hittnau/Neuer Ordner/bauland.htm,1,1,16,,0,,,,,,,,1,,,16,0%,0%,0,""file:///I:/UST/jafre/Kroki, Hittnau/Neuer Ordner/bauland.htm"",pageUrl==file%3A%2F%2F%2FI%3A%2FUST%2Fjafre%2FKroki%2C+Hittnau%2FNeuer+Ordner%2Fbauland.htm"
/file:/sajb12021.kt.ktzh.ch/home$/b246mdu/System/Desktop/RB/RBas.htm,1,1,0,,1,0.001,0.001,,,,,1,1,,1,0,0%,100%,0.001,file://sajb12021.kt.ktzh.ch/home$/b246mdu/System/Desktop/RB/RBas.htm,pageUrl==file%3A%2F%2Fsajb12021.kt.ktzh.ch%2Fhome%24%2Fb246mdu%2FSystem%2FDesktop%2FRB%2FRBas.htm
/file:/Users/paulmesserli/Desktop/Booklet Cluster-Daten 2018.html,1,1,51,,0,,,1,2,52,0,1,1,1,1,51,0%,100%,0,file:///Users/paulmesserli/Desktop/Booklet Cluster-Daten 2018.html,pageUrl==file%3A%2F%2F%2FUsers%2Fpaulmesserli%2FDesktop%2FBooklet+Cluster-Daten+2018.html
/inhalt_aktuell,1,1,0,,0,,,1,1,0,1,1,1,1,1,0,100%,100%,0,https://www.weltweit.ch/inhalt_aktuell,pageUrl==https%3A%2F%2Fwww.weltweit.ch%2Finhalt_aktuell
/internet/justiz_inneres/statistik/dabstimmungsarchiv züriche/daten/gemeindeportraet_kanton_zuerich.html,1,1,0,,1,0.022,0.022,,,,,1,1,,1,0,0%,100%,0.022,https://statistik.zh.ch/internet/justiz_inneres/statistik/dabstimmungsarchiv züriche/daten/gemeindeportraet_kanton_zuerich.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fdabstimmungsarchiv+z%C3%BCriche%2Fdaten%2Fgemeindeportraet_kanton_zuerich.html
/internet/justiz_inneres/statistik/de/aktuell.news,1,1,0,,1,0.074,0.074,1,1,0,1,1,1,1,1,0,100%,100%,0.074,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.news,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.news
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-bildungsdirektion-ajb-de-aktuell-mitteilungen-2017-heimfinanzierung_faq.html,1,1,74,,1,2.555,2.555,,,,,,1,,,74,0%,0%,2.555,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-bildungsdirektion-ajb-de-aktuell-mitteilungen-2017-heimfinanzierung_faq.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-bildungsdirektion-ajb-de-aktuell-mitteilungen-2017-heimfinanzierung_faq.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2008-129.html,1,1,48,,1,2,2,,,,,,1,,,48,0%,0%,2,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2008-129.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2008-129.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2008-244_45_5.html,1,3,202,,1,0.054,0.054,,,,,,1,,,67,0%,0%,0.054,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2008-244_45_5.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2008-244_45_5.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-208.html,1,1,0,,1,2.147,2.147,1,1,0,1,1,1,1,1,0,100%,100%,2.147,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-208.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-208.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-230.html,1,1,0,,1,1.433,1.433,1,1,0,1,1,1,1,1,0,100%,100%,1.433,http://volksschulen.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-230.html,pageUrl==http%3A%2F%2Fvolksschulen.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-230.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-abstimmungen.html,1,1,0,,1,0.011,0.011,1,1,0,1,1,1,1,1,0,100%,100%,0.011,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-abstimmungen.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-abstimmungen.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-185_kinderbetreuung.html,1,1,18,,1,0.006,0.006,,,,,,1,,,18,0%,0%,0.006,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-185_kinderbetreuung.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-185_kinderbetreuung.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-205_wohnungsmarkt.html,1,1,77,,1,2.327,2.327,1,3,88,0,,1,1,,77,0%,0%,2.327,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-205_wohnungsmarkt.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-205_wohnungsmarkt.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-211_listennummer.html,1,1,8,,1,0.463,0.463,1,2,9,0,1,1,1,1,8,0%,100%,0.463,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-211_listennummer.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-211_listennummer.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2012-020_medikamentenabgabe.html,1,1,43,,1,0.026,0.026,,,,,,1,,,43,0%,0%,0.026,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2012-020_medikamentenabgabe.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2012-020_medikamentenabgabe.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2012-268_sterbezahl.rss.jcr:content.newsteaserSingleColumn.rss.html,1,1,0,,1,2.061,2.061,1,1,0,1,1,1,1,1,0,100%,100%,2.061,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2012-268_sterbezahl.rss.jcr:content.newsteaserSingleColumn.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2012-268_sterbezahl.rss.jcr%3Acontent.newsteaserSingleColumn.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-034_bevoelkerungserhebung2012.html,1,1,0,,1,4.06,4.06,1,1,0,1,1,1,1,1,0,100%,100%,4.06,https://ji.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-034_bevoelkerungserhebung2012.html,pageUrl==https%3A%2F%2Fji.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-034_bevoelkerungserhebung2012.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-096_sonderschulung_abklaerungsverfahren.html,1,1,9,,1,1.938,1.938,,,,,,1,,,9,0%,0%,1.938,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-096_sonderschulung_abklaerungsverfahren.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-096_sonderschulung_abklaerungsverfahren.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-250_opendata.html,1,1,0,,1,2.156,2.156,1,1,0,1,1,1,1,1,0,100%,100%,2.156,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-250_opendata.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-250_opendata.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-281_einkommensverteilung.rss.contentPar.newsteaser.rss.html,1,1,0,,1,1.793,1.793,1,1,0,1,1,1,1,1,0,100%,100%,1.793,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-281_einkommensverteilung.rss.contentPar.newsteaser.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2013-281_einkommensverteilung.rss.contentPar.newsteaser.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2014-zuercher_bevoelkerung_waechst.html,1,1,227,,1,2.899,2.899,1,5,413,0,,1,1,,227,0%,0%,2.899,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2014-zuercher_bevoelkerung_waechst.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2014-zuercher_bevoelkerung_waechst.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-agrarbericht_2014.html,1,1,184,,1,0.051,0.051,,,,,,1,,,184,0%,0%,0.051,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-agrarbericht_2014.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-agrarbericht_2014.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-bevoelkerungserhebung2014.html,1,1,22,,1,2.261,2.261,1,5,88,0,,1,1,,22,0%,0%,2.261,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-bevoelkerungserhebung2014.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-bevoelkerungserhebung2014.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-einwanderung_statistikinfo.html,1,1,0,,1,0.003,0.003,1,1,0,1,1,1,1,1,0,100%,100%,0.003,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-einwanderung_statistikinfo.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-einwanderung_statistikinfo.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-listenlosung.html,1,1,0,,1,2.469,2.469,1,1,0,1,1,1,1,1,0,100%,100%,2.469,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-listenlosung.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-listenlosung.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-national_45_und_45_staenderatswahlen_45_2015_45_wie_45_wahlzettel_45_richtig_45_ausfuellen.html,1,1,30,,1,1.545,1.545,,,,,,1,,,30,0%,0%,1.545,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-national_45_und_45_staenderatswahlen_45_2015_45_wie_45_wahlzettel_45_richtig_45_ausfuellen.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-national_45_und_45_staenderatswahlen_45_2015_45_wie_45_wahlzettel_45_richtig_45_ausfuellen.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-berufsgruppen_45_modell_45_zur_45_umsetzung_45_eines_45_inlaendervorrangs.html,1,1,27,,1,1.904,1.904,,,,,1,1,,1,27,0%,100%,1.904,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-berufsgruppen_45_modell_45_zur_45_umsetzung_45_eines_45_inlaendervorrangs.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-berufsgruppen_45_modell_45_zur_45_umsetzung_45_eines_45_inlaendervorrangs.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-punktlandung_45_in_45_den_45_schwarzen_45_zahlen.html,1,1,5,,1,0.005,0.005,,,,,,1,,,5,0%,0%,0.005,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-punktlandung_45_in_45_den_45_schwarzen_45_zahlen.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-punktlandung_45_in_45_den_45_schwarzen_45_zahlen.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-wohnungsdichte_45_per_45_mausklick.html,1,1,294,,1,1.411,1.411,,,,,,1,,,294,0%,0%,1.411,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-wohnungsdichte_45_per_45_mausklick.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2016-wohnungsdichte_45_per_45_mausklick.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-der_45_zuercher_45_finanzausgleich_45_erreicht_45_seine_45_ziele.html,1,1,33,,1,1.842,1.842,,,,,,1,,,33,0%,0%,1.842,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-der_45_zuercher_45_finanzausgleich_45_erreicht_45_seine_45_ziele.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-der_45_zuercher_45_finanzausgleich_45_erreicht_45_seine_45_ziele.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-kanton_45_zuerich_45_zieht_45_junge_45_leute_45_an.rss.contentPar.newsteaser.rss.html,1,1,0,,1,2.936,2.936,1,1,0,1,1,1,1,1,0,100%,100%,2.936,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-kanton_45_zuerich_45_zieht_45_junge_45_leute_45_an.rss.contentPar.newsteaser.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-kanton_45_zuerich_45_zieht_45_junge_45_leute_45_an.rss.contentPar.newsteaser.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-rr_45_schafft_45_fach_45_und_45_koordinationsstelle_45_open_45_government_45_data.html,1,1,0,,1,0.028,0.028,1,1,0,1,1,1,1,1,0,100%,100%,0.028,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-rr_45_schafft_45_fach_45_und_45_koordinationsstelle_45_open_45_government_45_data.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-rr_45_schafft_45_fach_45_und_45_koordinationsstelle_45_open_45_government_45_data.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-statistisches_45_jahrbuch_45_des_45_kantons_45_zuerich_45_2017_45__45_schwerpunkt_45_kri.rss.contentPar.newsteaser.rss.html,1,1,8,,1,2.311,2.311,1,7,402,0,,1,1,,8,0%,0%,2.311,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-statistisches_45_jahrbuch_45_des_45_kantons_45_zuerich_45_2017_45__45_schwerpunkt_45_kri.rss.contentPar.newsteaser.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-statistisches_45_jahrbuch_45_des_45_kantons_45_zuerich_45_2017_45__45_schwerpunkt_45_kri.rss.contentPar.newsteaser.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-taeglich_45_35_45_kilometer_45_unterwegs.rss.contentPar.newsteaser.rss.html,1,1,4,,1,1.819,1.819,1,3,117,0,,1,1,,4,0%,0%,1.819,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-taeglich_45_35_45_kilometer_45_unterwegs.rss.contentPar.newsteaser.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-taeglich_45_35_45_kilometer_45_unterwegs.rss.contentPar.newsteaser.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-wie_45_veraendern_45_kinder_45_unser_45_konsumverhalten.rss.contentPar.newsteaser.rss.html,1,1,0,,1,2.153,2.153,1,1,0,1,1,1,1,1,0,100%,100%,2.153,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-wie_45_veraendern_45_kinder_45_unser_45_konsumverhalten.rss.contentPar.newsteaser.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-wie_45_veraendern_45_kinder_45_unser_45_konsumverhalten.rss.contentPar.newsteaser.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-abstimmungsvorlagen_45_vom_45_10_45_juni_45_2018.rss.jcr_content.newsteaserSingleColumn.rss.html,1,1,3,,1,0.021,0.021,,,,,,1,,,3,0%,0%,0.021,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-abstimmungsvorlagen_45_vom_45_10_45_juni_45_2018.rss.jcr_content.newsteaserSingleColumn.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-abstimmungsvorlagen_45_vom_45_10_45_juni_45_2018.rss.jcr_content.newsteaserSingleColumn.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-bevoelkerungsbefragung_45_zum_45_mobilitaetsverhalten_45_im_45_limmattal.rss.jcr:content.newsteaserSingleColumn.rss.html,1,1,0,,1,2.234,2.234,,,,,1,1,,1,0,0%,100%,2.234,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-bevoelkerungsbefragung_45_zum_45_mobilitaetsverhalten_45_im_45_limmattal.rss.jcr:content.newsteaserSingleColumn.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-bevoelkerungsbefragung_45_zum_45_mobilitaetsverhalten_45_im_45_limmattal.rss.jcr%3Acontent.newsteaserSingleColumn.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-die_45_kantonale_45_volksinitiative_45_rettet_45_die_45_zuercher_45_natur_45_ist_45_zustande_45_gekommen.rss.jcr:content.newsteaserSingleColumn.rss.html,1,1,139,,1,0.031,0.031,1,2,140,0,,1,1,,139,0%,0%,0.031,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-die_45_kantonale_45_volksinitiative_45_rettet_45_die_45_zuercher_45_natur_45_ist_45_zustande_45_gekommen.rss.jcr:content.newsteaserSingleColumn.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-die_45_kantonale_45_volksinitiative_45_rettet_45_die_45_zuercher_45_natur_45_ist_45_zustande_45_gekommen.rss.jcr%3Acontent.newsteaserSingleColumn.rss.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-kantonsrats_45__45_und_45_regierungsratswahlen_45_2019_45__45_wahlvorschlaege_45_bis_45_.rss.jcr_content.newsteaserSingleColumn.rss.html,1,1,0,,1,0.021,0.021,1,1,0,1,1,1,1,1,0,100%,100%,0.021,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-kantonsrats_45__45_und_45_regierungsratswahlen_45_2019_45__45_wahlvorschlaege_45_bis_45_.rss.jcr_content.newsteaserSingleColumn.rss.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-kantonsrats_45__45_und_45_regierungsratswahlen_45_2019_45__45_wahlvorschlaege_45_bis_45_.rss.jcr_content.newsteaserSingleColumn.rss.html
