Bezeichnung,Eindeutige Seitenansichten,Seitenansichten,Von Besuchern verbrachte Gesamtzeit (in Sekunden),In den Suchergebnissen angeklickt,nb_hits_with_time_generation,min_time_generation,max_time_generation,Eingänge,Aktionen nach Eingang hier,Von Besuchern verbrachte Gesamtzeit (in Sekunden) nach Eingang hier,Absprünge,Ausstiege,Eindeutige Besucher (Tagessumme),Eindeutige Einstiege (Tagessumme),Eindeutige Ausstiege (Tagessumme),Durchschnittszeit pro Seite,Absprungsrate,Ausstiegsrate,Durchschnittliche Generierungszeit,Metadaten: url,Metadaten: segment
/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/bewerbung.html,654,892,130152,6,809,0.001,1.842,159,490,20929,86,465,571,143,405,146,54%,71%,0.065,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/bewerbung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fberufsbild_polizist%2Fbewerbung.html
/internet/sicherheitsdirektion/kapo/de/jobs/sbf/ausbildung.html,650,843,32266,2,734,0.001,4.058,55,188,12270,22,89,624,47,82,38,40%,14%,0.16,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf/ausbildung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsbf%2Fausbildung.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810151h.html,605,720,22517,,677,0.001,1.432,137,174,4975,119,293,594,137,289,31,87%,48%,0.07,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810151h.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_10%2F1810151h.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte.html,592,900,22355,5,777,0.001,4.779,85,387,15774,29,131,576,84,128,25,34%,22%,0.128,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fstandorte.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810033m.html,572,647,29809,1,596,0.001,7.8,154,228,5909,123,254,564,154,251,46,80%,44%,0.125,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810033m.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_10%2F1810033m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810161t.html,569,679,21759,,633,0.001,1.182,197,259,1652,176,330,565,197,328,32,89%,58%,0.074,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810161t.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_10%2F1810161t.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809303h.html,560,647,11494,,594,0.001,2.054,67,120,1929,44,165,556,65,162,18,66%,29%,0.094,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809303h.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_09%2F1809303h.html
/internet/sicherheitsdirektion/kapo/de/aktuell/gesucht_taeter.html,556,720,21717,5,623,0.001,5.296,6,12,2037,3,127,549,6,126,30,50%,23%,0.182,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/gesucht_taeter.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fgesucht_taeter.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/kriminalmuseum.html,554,687,47483,4,612,0.001,2.976,471,893,48354,295,462,533,453,443,69,63%,83%,0.118,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/kriminalmuseum.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fkriminalmuseum.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810031m.html,547,794,43691,,673,0.001,3.495,149,236,16155,101,251,524,129,228,55,68%,46%,0.137,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810031m.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_10%2F1810031m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810011h.html,546,780,28193,,637,0.001,2.752,123,175,1974,96,291,531,119,282,36,78%,53%,0.108,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810011h.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_10%2F1810011h.html
/internet/sicherheitsdirektion/kapo/de/faq/waffen.html,539,688,67458,12,621,0.001,16.385,441,967,59227,256,442,517,424,426,98,58%,82%,0.209,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/faq/waffen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Ffaq%2Fwaffen.html
/internet/sicherheitsdirektion/kapo/de/faq.html,519,683,11129,3,587,0.001,5.326,27,60,3257,14,52,510,26,48,16,52%,10%,0.174,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/faq.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Ffaq.html
/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/zur_Zeit_keine_Bewerbung.html,492,569,8704,,504,0.001,4.984,108,207,4980,75,185,462,87,164,15,69%,38%,0.197,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/zur_Zeit_keine_Bewerbung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_gk%2Fzur_Zeit_keine_Bewerbung.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/kripo.html,482,621,26537,4,552,0.001,2.87,218,737,33032,79,142,453,192,139,43,36%,29%,0.218,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/kripo.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Forg%2Fkripo.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/bussen.html,472,660,61159,4,623,0.001,12.883,362,919,57789,129,381,450,344,362,93,36%,81%,0.246,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/bussen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle%2Fbussen.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810171c.html,465,722,31267,,585,0.001,3.677,66,100,4189,46,233,449,63,221,43,70%,50%,0.074,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810171c.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_10%2F1810171c.html
/internet/sicherheitsdirektion/kapo/de/praevention.html,442,615,20164,1,524,0.001,1.769,78,319,10172,37,97,432,75,91,33,47%,22%,0.119,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention.html
/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16.html,430,636,16393,1,547,0.001,3.57,24,70,8360,14,62,420,24,62,26,58%,14%,0.152,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fberufsbild_polizist%2Fkampagne16.html
/internet/sicherheitsdirektion/kapo/de/aktuell/zeugenaufrufe.html,422,551,16383,1,475,0.001,40.254,30,149,3601,12,103,413,28,100,30,40%,24%,0.296,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/zeugenaufrufe.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fzeugenaufrufe.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/org.html,381,607,10507,3,501,0.001,1.749,36,243,8439,9,43,376,36,43,17,25%,11%,0.135,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Forg.html
/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/anforderungen.html,370,461,14347,,410,0.001,3.398,16,35,2470,11,54,364,16,51,31,69%,15%,0.212,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/anforderungen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_gk%2Fanforderungen.html
/internet/sicherheitsdirektion/kapo/de/jobs/sz_pga/zur_zeit_keine_bewerbung.html,363,440,29796,1,402,0.001,2.265,87,167,27635,56,113,314,45,69,68,64%,31%,0.253,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_pga/zur_zeit_keine_bewerbung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_pga%2Fzur_zeit_keine_bewerbung.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/fp.html,359,453,19437,6,378,0.001,3.268,174,741,26910,92,158,352,172,155,43,53%,44%,0.256,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/fp.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Forg%2Ffp.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/zuerich.html,357,479,24463,4,430,0.001,5.179,158,455,17621,83,181,331,144,165,51,53%,51%,0.211,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/zuerich.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fstandorte%2Fzuerich.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/kapo_kontakt.html,350,524,60008,,449,0.001,22.338,47,114,6882,24,129,333,44,121,115,51%,37%,0.463,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/kapo_kontakt.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fforms%2Fkapo_kontakt.html
/internet/sicherheitsdirektion/kapo/de/jobs/lehre.html,347,425,11289,1,366,0.001,3.408,47,93,3315,27,92,341,45,89,27,57%,27%,0.256,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/lehre.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Flehre.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809293h.html,344,392,16268,,349,0.001,2.434,79,129,5719,55,134,330,77,128,42,70%,39%,0.16,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809293h.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_09%2F1809293h.html
/internet/sicherheitsdirektion/kapo/de/jobs/sz_pga/anforderungen.html,344,429,10994,,383,0.001,3.305,15,65,4136,5,48,335,14,45,26,33%,14%,0.227,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_pga/anforderungen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_pga%2Fanforderungen.html
/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/info.html,331,455,20475,,390,0.001,2.149,25,109,3661,11,62,324,24,59,45,44%,19%,0.202,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/info.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_gk%2Finfo.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810021r0.html,330,371,12419,,346,0.001,2.543,88,115,3523,78,146,328,88,144,33,89%,44%,0.137,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810021r0.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_10%2F1810021r0.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/pgw_kontakt.html,316,379,35672,2,339,0.001,15.727,28,93,5906,14,73,303,25,68,94,50%,23%,0.372,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/pgw_kontakt.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fforms%2Fpgw_kontakt.html
/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege.html,309,474,13366,3,374,0.001,2.514,14,27,2145,10,53,304,13,52,28,71%,17%,0.182,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Ffachbeitraege.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/vp.html,300,450,15815,2,377,0.001,1.841,57,213,11583,19,65,298,57,65,35,33%,22%,0.182,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/vp.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Forg%2Fvp.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/flughafen.html,295,380,16617,3,355,0.001,5.167,201,686,27581,77,140,282,190,133,44,38%,47%,0.351,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/flughafen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fstandorte%2Fflughafen.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/cybercrime.html,281,352,33161,3,331,0.001,1.598,214,468,27282,124,221,264,201,208,94,58%,79%,0.078,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/cybercrime.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle%2Fcybercrime.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809291h.html,279,397,12155,,324,0.001,1.818,49,87,1175,36,112,271,47,109,31,73%,40%,0.124,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809291h.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_09%2F1809291h.html
/internet/sicherheitsdirektion/kapo/de/jobs/hidden/infobroschueren.html,275,338,30451,1,295,0.001,2.235,21,63,1502,12,118,265,20,112,90,57%,43%,0.33,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/hidden/infobroschueren.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fhidden%2Finfobroschueren.html
/internet/sicherheitsdirektion/kapo/de/jobs/sz_pga/info.html,267,334,8046,,296,0.001,13.352,27,44,194,19,54,261,24,51,24,70%,20%,0.425,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_pga/info.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_pga%2Finfo.html
/internet/sicherheitsdirektion/kapo/de/service/nav/service/medien.html,266,328,23429,3,309,0.001,7.07,97,323,10868,48,137,255,91,130,71,49%,52%,0.32,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/service/nav/service/medien.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fservice%2Fnav%2Fservice%2Fmedien.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/kommandant.html,245,385,17199,2,325,0.001,4.308,44,187,10944,19,56,241,44,56,45,43%,23%,0.251,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/kommandant.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fkommandant.html
/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/171102_radwechsel.html,238,272,11063,,267,0.002,6.482,213,243,5572,198,211,238,213,211,41,93%,89%,0.157,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/171102_radwechsel.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Ffachbeitraege%2F2017%2F171102_radwechsel.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/sipo.html,237,314,12698,2,268,0.001,1.769,35,179,6154,11,44,235,35,44,40,31%,19%,0.221,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/sipo.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Forg%2Fsipo.html
/content/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/bestaetigung.html?status=200,233,247,8097,,222,0.001,10.991,25,39,1866,21,188,221,23,177,33,84%,81%,0.929,http://www.kapo.zh.ch/content/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/bestaetigung.html?status=200,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Fcontent%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fforms%2Fbestaetigung.html%3Fstatus%3D200
/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/ausbildung.html,228,295,6982,,257,0.001,4.335,1,5,1379,0,14,228,1,14,24,0%,6%,0.265,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/ausbildung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_gk%2Fausbildung.html
/internet/sicherheitsdirektion/kapo/de/jobs/sz_pga/ausbildung.html,226,292,13362,,270,0.001,5.039,45,212,6977,17,43,222,44,42,46,38%,19%,0.281,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_pga/ausbildung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_pga%2Fausbildung.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle.html,223,302,6862,4,267,0.001,2.635,5,29,925,1,13,222,5,12,23,20%,6%,0.185,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle.html
/internet/sicherheitsdirektion/kapo/de/praevention/aktuelles_praevention.html,222,337,24661,2,279,0.001,1.909,68,249,21863,33,80,219,68,79,73,49%,36%,0.116,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/aktuelles_praevention.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Faktuelles_praevention.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist.html,217,285,12176,3,249,0.001,4.034,164,489,23359,98,125,197,147,116,43,60%,58%,0.139,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist.html
/internet/sicherheitsdirektion/kapo/de/aktuell/sturmwarnung.html,210,287,3258,1,266,0.001,3.077,103,246,4975,39,127,199,92,117,11,38%,60%,0.175,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/sturmwarnung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fsturmwarnung.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/seepo.html,209,311,13645,3,261,0.001,2.247,153,530,19537,70,122,202,148,118,44,46%,58%,0.169,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/seepo.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle%2Fseepo.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/k1.html,201,237,6678,4,216,0.001,5.135,14,58,2675,8,23,200,14,23,28,57%,11%,0.333,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/k1.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Forg%2Fk1.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/winterthur/station1.html,199,244,17172,4,233,0.001,2.927,137,375,13831,62,131,189,129,122,70,45%,66%,0.388,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/winterthur/station1.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fstandorte%2Fwinterthur%2Fstation1.html
/internet/sicherheitsdirektion/kapo/de/links.html,196,260,3328,2,218,0.001,1.67,3,4,119,2,21,193,2,19,13,67%,11%,0.169,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/links.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Flinks.html
/internet/sicherheitsdirektion/kapo/de/aktuell/publicvideo.html,194,219,5242,,191,0.001,2.157,1,1,0,1,29,194,1,29,24,100%,15%,0.264,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/publicvideo.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fpublicvideo.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809292h.html,192,218,6376,,209,0.001,15.045,51,67,1305,44,72,190,51,71,29,86%,38%,0.215,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809292h.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_09%2F1809292h.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/atb_ausb/dokumente.html,190,366,48750,7,286,0.001,2.072,92,297,25123,25,159,170,81,144,133,27%,84%,0.238,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/atb_ausb/dokumente.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle%2Fatb_ausb%2Fdokumente.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/zahlen_fakten/statistiken2.html,189,254,25671,6,228,0.001,4.17,165,428,23962,57,167,185,162,164,101,35%,88%,0.345,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/zahlen_fakten/statistiken2.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fzahlen_fakten%2Fstatistiken2.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/rp.html,183,229,12894,,185,0.001,5.187,21,73,4238,10,38,179,21,36,56,48%,21%,0.299,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/rp.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Forg%2Frp.html
/internet/sicherheitsdirektion/kapo/de/praevention/sicherheitsberatung.html,171,243,10125,3,211,0.001,6.996,68,222,8323,37,73,166,63,68,42,54%,43%,0.327,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/sicherheitsberatung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fsicherheitsberatung.html
