Seite,Klicks,Impressionen,CTR,Position
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709291j.html,7,66,10.61%,3.97
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/opfikon--fussgaenger-bei-verkehrsunfall-schwer-verletzt---zeugen.html,7,66,10.61%,10.24
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808101f.html,7,65,10.77%,6.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/das_team/bezirke/bezirk_dietikon.html,7,55,12.73%,5.11
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_11/1111071s.html,7,36,19.44%,3.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170411_weiterbildung.html,7,34,20.59%,8.59
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810161t.html,7,23,30.43%,46.96
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_q1/1102151m.html,7,22,31.82%,2.59
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/atb_protokoll_transportbegleit.docx.spooler.download.1498631270863.docx/atb_protokoll_transportbegleit.docx,7,12,58.33%,2.75
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/eisbulletin.html,6,13657,0.04%,3.36
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_vpa/veloparcours_aufpausenplaetzen/_jcr_content/contentPar/downloadlist/downloaditems/dokumentation_velopa.spooler.download.1524577921934.pdf/InfoKontakteKostenVeloparcours2018.pdf,6,360,1.67%,11.67
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/flyer/Flyer_Englisch.pdf.spooler.download.1490345617664.pdf/Flyer_Englisch.pdf,6,328,1.83%,46.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808142f.html?utm_source=dlvr.it&utm_medium=twitter,6,307,1.95%,6.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807231o.html,6,215,2.79%,44.81
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16/detail4.html,6,210,2.86%,3.81
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/pdf/Referat_wird_immer_juengeren_Kindern.pdf,6,208,2.88%,18.75
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805101t.html,6,206,2.91%,60.93
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kriminal/gewalt.html,6,200,3%,8.28
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/seepo/wakeboarder_ruderer.pdf.spooler.download.1393493558465.pdf/wakeboarder_ruderer.pdf,6,176,3.41%,19.23
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801081v.html,6,171,3.51%,6.89
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/seepo/NautischeVeranstaltungen.pdf.spooler.download.1526555621260.pdf/NautischeVeranstaltungen.pdf,6,156,3.85%,45.66
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_02/1202072c.html,6,137,4.38%,9.21
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/krista/aktuell/jahresbericht_2017.pdf.spooler.download.1523438613727.pdf/jahresbericht_2017.pdf,6,119,5.04%,16.06
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fahndungsmeldungen/2603081h.html,6,114,5.26%,5.1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806151x.html,6,114,5.26%,6.15
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/kader.html,6,114,5.26%,10.06
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809292h.html,6,113,5.31%,25.39
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/krista/archiv_pks/jahrbuch_2011.pdf.spooler.download.1393492045223.pdf/jahrbuch_2011.pdf,6,99,6.06%,17.54
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808231f.html,6,94,6.38%,11.21
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/medienangebot/broschueren/_jcr_content/contentPar/downloadlist_2/downloaditems/download_brosch_re.spooler.download.1501058369287.pdf/halloween.pdf,6,86,6.98%,40.05
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809181r.html,6,79,7.59%,4.06
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16/detail6.html,6,71,8.45%,6.94
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/atb_bewilligung_muster.pdf.spooler.download.1516868774476.pdf/atb_bewilligung_muster.pdf,6,67,8.96%,4.58
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/gsg.html,6,66,9.09%,11.24
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/polizeiarbeit.html,6,65,9.23%,5.88
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/weiterbildung/archiv/IST_WB_2017_Programm.pdf.spooler.download.1522920855356.pdf/IST_WB_2017_Programm.pdf,6,64,9.38%,15.56
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/ausbildung_laufbahn/laufbahn.html,6,49,12.24%,5.18
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711301x.html,6,39,15.38%,9.62
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/das_team/bezirke/bezirk_andelfingen.html,6,29,20.69%,3.28
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/171115_d_signatur.html,6,21,28.57%,10.76
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/171018_aspect.html,6,21,28.57%,13.62
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege.html,5,3321,0.15%,3.04
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805201x.html,5,427,1.17%,18.49
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kriminal.html,5,370,1.35%,16.55
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf/_jcr_content/contentPar/downloadlist_0/downloaditems/brosch_re_wir_machen.spooler.download.1470808174570.pdf/info_zivil_sicherheitsberufe.pdf,5,313,1.6%,45.72
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/stadt_winterthur/Winterthur_PraesentationStadtWinterthur.pdf.spooler.download.1520921808006.pdf/Winterthur_PraesentationStadtWinterthur.pdf,5,261,1.92%,45.38
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/faq/kapozh.html,5,241,2.07%,4.29
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/verkehr/ablenkung.html,5,239,2.09%,18.21
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803021h.html,5,237,2.11%,4.71
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807271x.html,5,204,2.45%,5.98
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/schwerpunkte_zh/AktuelleUnfallschwerpunkte_170823.pdf.spooler.download.1503563710942.pdf/AktuelleUnfallschwerpunkte_170823.pdf,5,201,2.49%,9.73
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/publikationen/print/seepo/Taucher.pdf,5,201,2.49%,37.66
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/atb_liste_mit_polizeibewilligung.pdf.spooler.download.1535358428446.pdf/atb_liste_mit_polizeibewilligung.pdf,5,196,2.55%,21.59
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809101h.html,5,160,3.12%,18.24
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/anforderungen.html,5,143,3.5%,4.78
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/atb_liste_mit_polizeibewilligung.pdf.spooler.download.1537251386032.pdf/atb_liste_mit_polizeibewilligung.pdf,5,137,3.65%,19.74
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808022f.html,5,130,3.85%,8.47
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808031t.html,5,122,4.1%,7.5
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/schwerpunkte_zh/IdentifizierteUnfallschwerpunkte_2016.pdf.spooler.download.1503563702237.pdf/IdentifizierteUnfallschwerpunkte_2016.pdf,5,114,4.39%,7.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808273t.html,5,107,4.67%,5.86
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ueberuns1/team/wewe.html,5,94,5.32%,6.61
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/krista/archiv_pks/jahresbericht_2014.pdf.spooler.download.1458220634246.pdf/jahresbericht_2014.pdf,5,91,5.49%,7.27
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801311j.html,5,84,5.95%,25.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180607_demenz.html,5,76,6.58%,8.18
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802011o.html,5,61,8.2%,6.72
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_kpa/_jcr_content/contentPar/downloadlist/downloaditems/dokumentation_velopa.spooler.download.1464156322688.pdf/factsheet_kriminal_sekundarschule.pdf,5,46,10.87%,17.2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/_jcr_content/contentPar/morethemes/morethemesitems/informationsbrosch_r.spooler.download.1487338100271.pdf/infobroschuere.pdf,5,44,11.36%,4.02
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802021o.html,5,42,11.9%,17.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170330_aufgaben_vp.html,5,41,12.2%,8.88
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810032m.html,5,40,12.5%,6.65
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810033m.html,5,26,19.23%,5.19
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/ueber_uns/strat_kooperationsgremium.html,5,20,25%,4.9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810031m.html,5,19,26.32%,7.05
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802081o.html,5,19,26.32%,7.32
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803041h.html,4,378,1.06%,10.08
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804281t.html,4,365,1.1%,6.35
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/pgw/stelleninserate/lehrstellen/Lehrstelle_Automobilfachfrau_mann.pdf.spooler.download.1526996782958.pdf/Lehrstelle_Automobilfachfrau_mann.pdf,4,274,1.46%,30.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808261t.html,4,255,1.57%,7.64
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/171102_radwechsel.html,4,248,1.61%,16.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/allgemein4.html,4,243,1.65%,8.64
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807211h.html,4,206,1.94%,5.22
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801231v.html,4,206,1.94%,7.42
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_12/1612011c.html,4,198,2.02%,26.7
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803241t.html,4,187,2.14%,8.81
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806021o.html,4,185,2.16%,9.84
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180118_schwerpunkte.html,4,168,2.38%,4.46
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/qm_um.html,4,162,2.47%,17.34
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/pgw/stelleninserate/lehrstellen/Lehrstelle_Koch_in.pdf.spooler.download.1526996884326.pdf/Lehrstelle_Koch_in.pdf,4,152,2.63%,31.16
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806041a.html,4,138,2.9%,11.58
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809082r.html,4,137,2.92%,7.51
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1807031x.html,4,126,3.17%,22.79
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805021x.html,4,121,3.31%,4.95
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/veranstaltungen.html,4,114,3.51%,9.32
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809241x.html,4,102,3.92%,11.77
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709212o2te.html,4,78,5.13%,17.99
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803131j.html,4,76,5.26%,6.84
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/schule.html,4,76,5.26%,10.32
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_10/1210291o.html,4,74,5.41%,6.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809091r.html,4,74,5.41%,8.15
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/liste_bew_vd.pdf.spooler.download.1533902483660.pdf/liste_bew_vd.pdf,4,68,5.88%,13.46
"https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/Archiv 
VUSTA/Verkehrsunfallstatistik2011.pdf.spooler.download.1393492385353.pdf/Verkehrsunfallstatistik2011.pdf",4,63,6.35%,7.19
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712032m.html,4,51,7.84%,4.55
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170216_digitalisierung_kriminalitaet.html,4,50,8%,14.76
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/links/amt_org.html,4,48,8.33%,5.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808271t.html,4,48,8.33%,8.58
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_07/1407221e.html,4,34,11.76%,8.41
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807291x.html,4,31,12.9%,13.71
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_05/1605213h.html,4,25,16%,5.04
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170228_aufgaben_rp.html,4,16,25%,3.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/aktuelle_fragen_2017.html,3,277,1.08%,7.55
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807251t.html,3,246,1.22%,15.3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_08/1708132c.html,3,241,1.24%,41.93
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806281x.html,3,191,1.57%,7.41
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/_jcr_content/contentPar/morethemes/morethemesitems/standorte_der_kanton.spooler.download.1486478342518.pdf/1702_earm_Info_Broschuere_Standort.pdf,3,188,1.6%,3.68
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/publikationen/print_pa/infoflyer_sichersein.pdf,3,180,1.67%,42.12
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170817_fakemail.html,3,172,1.74%,4.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/datenarchiv.html,3,171,1.75%,56.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805221x.html,3,161,1.86%,11.92
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170926_geluebde.html,3,158,1.9%,27.6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803281s.html,3,147,2.04%,6.12
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/ist_neu/dokumente/ist_uebersicht_lernprogramme_beratungsangebote.pdf,3,126,2.38%,15.76
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808142f.html,3,125,2.4%,6.89
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_03/170327PKS.html,3,100,3%,6.96
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/flyer.html,3,96,3.12%,8.35
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805281t.html,3,72,4.17%,12.38
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_10/1710131s.html,3,70,4.29%,23.76
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/krista/archiv_pks/jahrbuch_2012.pdf.spooler.download.1395818499103.pdf/jahrbuch_2012.pdf,3,68,4.41%,14.57
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/fuenf-stufen-bis-zur-anstellung.html,3,67,4.48%,18.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804282t.html,3,66,4.55%,9.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_vpa/schulbeginn.html,3,65,4.62%,14.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fahndungsmeldungen/vp09062004s.html,3,65,4.62%,27.02
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kampagnen/ebike/flyer_e_bike.pdf,3,61,4.92%,29.89
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/krista/archiv_pks/Jahrbuch_2010.pdf.spooler.download.1393492079769.pdf/Jahrbuch_2010.pdf,3,60,5%,15.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kriminal/laserblendungen.html,3,59,5.08%,10.47
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-kantonspolizei_45_zuerich_45__45_pionierin_45_in_45_der_45_gewaltpraevention.rss.jcr:content.newsteaserSingleColumn.rss.html,3,57,5.26%,5.61
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802201o.html,3,54,5.56%,6.41
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/weiterbildung/archiv/2012_IST_WB_Programm.pdf.spooler.download.1490347248705.pdf/2012_IST_WB_Programm.pdf,3,52,5.77%,14.15
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807111x.html,3,50,6%,7.04
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_07/1707192o.html,3,49,6.12%,6.14
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/medienangebot/broschueren/broschueren.html,3,46,6.52%,7.74
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/flyer/Flyer_Spanisch.pdf.spooler.download.1490345870213.pdf/Flyer_Spanisch.pdf,3,46,6.52%,13.52
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802132h.html,3,45,6.67%,5.73
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711261o.html,3,45,6.67%,10.98
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/das_team/bezirke/bezirk_buelach.html,3,43,6.98%,7.6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808211t.html,3,43,6.98%,10.21
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/angebote.html,3,39,7.69%,5.77
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fahndungsmeldungen/1911071c.html,3,37,8.11%,7.08
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809071r.html,3,33,9.09%,5.21
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/mitteilungen/medienmitteilungen/2014/Quartal_4/need/Folien_IRM.pdf.spooler.download.1417510720077.pdf/Folien_IRM.pdf,3,31,9.68%,14.23
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802161h.html,3,29,10.34%,7
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/171005_rathaus.html,3,27,11.11%,26.52
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos.html,3,26,11.54%,4.35
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805061m.html,3,22,13.64%,12.45
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/jugenddienst/zielgruppen/jugendliche/2_Bericht_Jugend_Polizei_Zuerich_Lehrpersonen.pdf.spooler.download.1393927174998.pdf/2_Bericht_Jugend_Polizei_Zuerich_Lehrpersonen.pdf,3,22,13.64%,16.45
"https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/strecken_velopruefung/wetzikon 
veloprüfung streckenplan2018.pdf",3,17,17.65%,11.35
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808091h.html,3,17,17.65%,13.24
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/faq/waffen/pruefung_pistole.pdf,3,17,17.65%,14
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804181s.html,3,13,23.08%,10.31
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_07/1607121j.html,3,13,23.08%,16.69
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_08/1408042x.html,3,11,27.27%,6.91
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/fpsta_fe/anwendung.html,3,6,50%,2.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807013t.html,2,266,0.75%,19.45
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804072f.html,2,199,1.01%,37.1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/zur_Zeit_keine_Bewerbung.html,2,195,1.03%,4.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709242m.html,2,180,1.11%,48.25
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711141x.html,2,177,1.13%,17.29
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806041m.html,2,169,1.18%,5.95
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808081t.html,2,166,1.2%,8.32
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808201f.html,2,161,1.24%,15.91
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808192x.html,2,157,1.27%,7.59
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805292h.html,2,157,1.27%,9.56
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806221h.html,2,155,1.29%,37.59
